event_id,rf_score,if_score,behavior_score,risk_score,actual_label,risk_level
2832,0.39,0.16350696103090806,0.20836757396746447,0.2857256031027653,1,NORMAL
2833,1.0,0.6720092001533343,1.0,0.9016027600460004,1,CRITICAL
2834,0.0,0.007325750780139219,0.21435123370224757,0.04506797197449128,0,NORMAL
2835,0.85,0.8189429090183804,1.0,0.870682872705514,1,CRITICAL
2836,0.59,0.7394369149563665,1.0,0.71683107448691,1,HIGH
2837,0.13,0.23038794966931286,0.20902490079738076,0.17592136506027,1,NORMAL
2838,1.0,0.9023202218627965,1.0,0.9706960665588389,1,CRITICAL
2839,0.77,0.21776697841600245,0.19789512859071226,0.4899091192429432,1,WATCH
2840,0.01,0.6236641888110721,0.8502339011812894,0.3621460368795795,0,WATCH
2841,0.53,0.8154978661567629,1.0,0.7096493598470288,1,HIGH
2842,0.44,0.3527167368902333,0.48800944999670215,0.42341691106641044,1,WATCH
2843,0.05,0.34588207018865263,0.23954507672783998,0.17667363640216377,1,NORMAL
2844,1.0,0.6400683937108577,1.0,0.8920205181132572,1,CRITICAL
2845,1.0,0.9046953416191761,1.0,0.9714086024857529,1,CRITICAL
2846,1.0,0.6959682980176445,1.0,0.9087904894052934,1,CRITICAL
2847,1.0,0.4199717138063519,0.393709533655977,0.704733420873101,1,HIGH
2848,1.0,0.8593660900659763,1.0,0.9578098270197928,1,CRITICAL
2849,1.0,0.886360803992781,1.0,0.9659082411978344,1,CRITICAL
2850,0.38,0.6659846288160589,0.7171902275280738,0.5332334341504325,1,WATCH
2851,0.0,0.021373212063815396,0.1636418663470126,0.03914033688854714,0,NORMAL
2852,0.0,0.0076425082588953384,0.19983357716463154,0.042259467910594914,0,NORMAL
2853,0.0,0.011829223341482498,0.21046674369413673,0.045642115741272096,0,NORMAL
2854,0.12,0.23407905992537248,0.20255441016704892,0.17073460001102153,1,NORMAL
2855,1.0,0.9212504244002296,1.0,0.9763751273200689,1,CRITICAL
2856,0.01,0.2247037959839698,0.3491199485280375,0.14223512850079845,0,NORMAL
2857,0.0,0.055831759580179656,0.17166406142355553,0.051082340158765005,0,NORMAL
2858,0.0,0.008176084585494741,0.19096373144403656,0.04064557166445573,0,NORMAL
2859,0.0,0.030954788398953152,0.19796354848167433,0.04887914621602081,0,NORMAL
2860,0.0,0.01321394977330006,0.19270609611108167,0.04250540415420635,0,NORMAL
2861,0.0,0.2885517682842907,0.29728284000177363,0.14602209848564193,0,NORMAL
2862,0.94,0.7382307550567111,1.0,0.8914692265170132,1,CRITICAL
2863,1.0,0.9046953416191761,1.0,0.9714086024857529,1,CRITICAL
2864,0.16,0.4486381626471014,0.7983672227175581,0.374264893337642,0,WATCH
2865,0.0,0.03758465559254491,0.2319142918662725,0.05765825505101797,0,NORMAL
2866,0.16,0.4497626315416188,0.7983687362631754,0.37460253671512067,0,WATCH
2867,1.0,0.886360803992781,1.0,0.9659082411978344,1,CRITICAL
2868,0.0,0.02802261180427583,0.20283837217050993,0.04897445797538474,0,NORMAL
2869,0.16,0.4486381626471014,0.79960059432581,0.3745115676592924,0,WATCH
2870,0.0,0.021228146940125172,0.16090599223920496,0.038549642529878546,0,NORMAL
2871,0.13,0.48862830930688766,0.6616294835723643,0.3439143895065392,1,WATCH
2872,0.68,0.6786900052465411,1.0,0.7436070015739624,1,HIGH
2873,1.0,0.8733474556232007,1.0,0.9620042366869601,1,CRITICAL
2874,0.0,0.039483228498108244,0.20207874575299,0.052260717700030476,0,NORMAL
2875,0.32,0.2891350106282024,0.36943512248975624,0.32062752768641195,1,WATCH
2876,0.0,0.11165334833576425,0.30500432889191886,0.09449687027911305,0,NORMAL
2877,1.0,0.6530010866026849,1.0,0.8959003259808054,1,CRITICAL
2878,0.0,0.041639830150755744,0.18626766336104653,0.04974548171743603,0,NORMAL
2879,0.01,0.2595242096077304,0.3359624677662057,0.1500497564355603,0,NORMAL
2880,0.14,0.32207135335213005,0.21302148486692812,0.20922570297902465,1,NORMAL
2881,0.68,0.34683447465771633,0.29313279661362884,0.5026769017200406,1,WATCH
2882,1.0,0.6276456696042021,1.0,0.8882937008812606,1,CRITICAL
2883,0.96,0.6667726968407706,1.0,0.8800318090522312,1,CRITICAL
2884,0.0,0.10904092350737152,0.3154694076597454,0.09580615858416054,0,NORMAL
2885,0.0,0.008737337889044305,0.19287250482500656,0.0411957023317146,0,NORMAL
2886,0.0,0.010836182733868716,0.1560393942453125,0.03445873366922311,0,NORMAL
2887,0.96,0.6264679076140095,1.0,0.8679403722842027,1,CRITICAL
2888,1.0,0.9580353642454726,1.0,0.9874106092736417,1,CRITICAL
2889,0.0,0.0320988405767303,0.22374619913989108,0.054378892000997305,0,NORMAL
2890,1.0,0.8569561177418876,1.0,0.9570868353225663,1,CRITICAL
2891,0.0,0.1536659138833822,0.29555299201026247,0.10521037256706715,0,NORMAL
2892,0.0,0.005839918881152382,0.17379298637562113,0.03651057293946994,0,NORMAL
2893,0.0,0.06887834515721036,0.267755449099571,0.07421459336707731,0,NORMAL
2894,1.0,0.6434831312590926,1.0,0.8930449393777278,1,CRITICAL
2895,1.0,0.7007275409544361,1.0,0.9102182622863308,1,CRITICAL
2896,0.44,0.45710860928221286,0.5198961909189613,0.46111182096845615,1,WATCH
2897,1.0,0.2085263167631473,0.20444859351914466,0.6034476137327731,1,HIGH
2898,0.0,0.24108860355013914,0.19402602276942849,0.11113178561892743,1,NORMAL
2899,0.32,0.3253231747615281,0.4068914445800713,0.3389752413444727,1,WATCH
2900,0.0,0.013521794681790088,0.2021439778799545,0.04448533398052793,0,NORMAL
2901,0.0,0.384437141844263,0.5890015017973236,0.23313144291274362,0,NORMAL
2902,0.0,0.01211747817776973,0.1707590681057915,0.03778705707448922,0,NORMAL
2903,1.0,0.6996427884253719,1.0,0.9098928365276115,1,CRITICAL
2904,0.0,0.03915496150236753,0.18204365770732248,0.04815521999217476,0,NORMAL
2905,0.46,0.607095141185484,0.6291755810861065,0.5379636585728665,1,WATCH
2906,0.09,0.1311865993869645,0.16727647475202406,0.11781127476649417,1,NORMAL
2907,0.0,0.07006289720139143,0.21823988262772726,0.06466684568596288,0,NORMAL
2908,0.11,0.2594032176780523,0.21205807685480174,0.17523258067437605,1,NORMAL
2909,0.0,0.06948638039062072,0.22900345480893075,0.06664660507897237,0,NORMAL
2910,0.16,0.40170298753312933,0.46011127156609344,0.2925331505731575,1,NORMAL
2911,0.59,0.5793691076171256,0.5722151515957975,0.5832537626042972,1,WATCH
2912,0.0,0.08510961820595818,0.2770703674184012,0.08094695894546769,0,NORMAL
2913,0.0,0.20697462242276168,0.2679435708100186,0.11568110088883223,0,NORMAL
2914,1.0,0.8642894246266098,1.0,0.9592868273879829,1,CRITICAL
2915,0.0,0.03370361510753774,0.17016941492739235,0.044144967517739796,0,NORMAL
2916,0.0,0.008621060191267032,0.20492570153734804,0.04357145836484972,0,NORMAL
2917,1.0,0.6810450455911929,1.0,0.9043135136773579,1,CRITICAL
2918,1.0,0.6572837151702795,1.0,0.8971851145510839,1,CRITICAL
2919,0.0,0.02391741101205732,0.1913133258431559,0.04543788847224838,0,NORMAL
2920,0.0,0.007907390310137886,0.18956074287241614,0.040284365667524594,0,NORMAL
2921,0.0,0.23057040677727664,0.21647790783508983,0.11246670360020095,0,NORMAL
2922,0.0,0.008066262717517004,0.19114069362729924,0.040648017540714954,0,NORMAL
2923,1.0,0.6766981975988006,1.0,0.9030094592796403,1,CRITICAL
2924,0.0,0.3454483109095414,0.25323391931341677,0.1542812771355458,0,NORMAL
2925,0.0,0.0073673571978886436,0.21308986127369897,0.04482817941410639,0,NORMAL
2926,1.0,0.6538211154781213,1.0,0.8961463346434364,1,CRITICAL
2927,0.05,0.3149980687393182,0.2531243911878255,0.17012429885936053,1,NORMAL
2928,0.06,0.35272864950418364,0.22397184422137822,0.18061296369553073,1,NORMAL
2929,1.0,0.6895542466166635,1.0,0.9068662739849991,1,CRITICAL
2930,1.0,0.886360803992781,1.0,0.9659082411978344,1,CRITICAL
2931,1.0,0.6477399660656872,1.0,0.8943219898197061,1,CRITICAL
2932,0.0,0.19510687391995524,0.278487628506035,0.11422958787719356,0,NORMAL
2933,0.0,0.23986677526314737,0.2988071205004907,0.13172145667904234,1,NORMAL
2934,0.0,0.23279947710356605,0.21259377891828093,0.112358598914726,1,NORMAL
2935,0.09,0.2336055714411563,0.17571806123547007,0.15022528367944088,1,NORMAL
2936,0.15,0.4525184220468943,0.5158944360141777,0.3139344138169038,1,WATCH
2937,0.5,0.8098378657261555,1.0,0.6929513597178467,1,HIGH
2938,0.91,0.348642000528978,0.2823205101341896,0.6160567021855313,0,HIGH
2939,0.18,0.4260927991244936,0.6130333939397524,0.34043451852529855,0,WATCH
2940,0.0,0.008024750031155308,0.15704979710479855,0.0338173844303063,0,NORMAL
2941,0.02,0.20524536095325613,0.33934387681684086,0.13944238364934503,0,NORMAL
2942,0.0,0.06482199027589909,0.21575418181863917,0.06259743344649757,0,NORMAL
2943,0.34,0.4228902201825454,0.5108444870208857,0.39903596345894077,1,WATCH
2944,0.91,0.4649270280330116,0.506737587134597,0.695825625836823,0,HIGH
2945,0.0,0.13068953569028632,0.29929566630594845,0.09906599396827559,0,NORMAL
2946,0.23,0.6025026940287942,0.9746360829545339,0.49067802479954503,1,WATCH
2947,0.0,0.03126962867238138,0.18346867051413573,0.04607462270454156,0,NORMAL
2948,0.08,0.48978825821619865,0.6867198915495973,0.32428045577477904,1,WATCH
2949,0.13,0.23061656989864707,0.21531849170589462,0.17724866931077304,1,NORMAL
2950,0.4,0.7321781670248012,0.7164039960923629,0.562934249325913,1,WATCH
2951,0.07,0.12757090471957028,0.15320171104011412,0.10391161362389391,1,NORMAL
2952,0.83,0.7146555370480333,1.0,0.8293966611144099,1,CRITICAL
2953,0.71,0.2659897559875097,0.22436750821997814,0.4796704284402485,1,WATCH
2954,0.11,0.5149083218989956,0.8621510471823617,0.38190270600617104,1,WATCH
2955,1.0,0.2178146656361074,0.20617413809869092,0.6065792273105705,1,HIGH
2956,0.0,0.047777599623208385,0.19212124363256863,0.05275752861347625,0,NORMAL
2957,1.0,0.6466746770770156,1.0,0.8940024031231046,1,CRITICAL
2958,0.58,0.733940136325435,1.0,0.7101820408976305,1,HIGH
2959,0.0,0.006073317850173489,0.199577187394379,0.04173743283392785,0,NORMAL
2960,0.0,0.021142890680406756,0.18896177708244224,0.04413522262061048,0,NORMAL
2961,0.16,0.4355501123451421,0.6201466646853666,0.3346943666406159,0,WATCH
2962,0.0,0.05008429751187724,0.2492734277428344,0.06487997480213005,0,NORMAL
2963,0.0,0.033760137688925836,0.18968919184785715,0.04806587967624918,0,NORMAL
2964,0.0,0.03145445132268455,0.19866971718940835,0.04917027883468703,0,NORMAL
2965,0.0,0.008274582326435834,0.19019813540362865,0.04052200177865648,0,NORMAL
2966,1.0,0.882683246524815,1.0,0.9648049739574445,1,CRITICAL
2967,1.0,0.6314191963513082,1.0,0.8894257589053924,1,CRITICAL
2968,1.0,0.5853450722631629,0.593506114699313,0.7943047446188115,0,HIGH
2969,0.0,0.013050020374543383,0.1939501666928148,0.04270503945092598,0,NORMAL
2970,1.0,0.6172095613442297,0.6179241280421414,0.8087476940116972,1,CRITICAL
2971,0.04,0.11968945600106158,0.15391329795407208,0.0866894963911329,1,NORMAL
2972,0.08,0.1304114057890351,0.1880134973752677,0.11672612121176407,1,NORMAL
2973,1.0,0.6766981975988006,1.0,0.9030094592796403,1,CRITICAL
2974,1.0,0.9162543765950645,1.0,0.9748763129785194,1,CRITICAL
2975,0.0,0.12941011726323648,0.2947266815846352,0.09776837149589798,0,NORMAL
2976,0.17,0.47189423133894,0.5879182687514771,0.34415192315197746,0,WATCH
2977,0.07,0.11246518225185098,0.19466160694285264,0.10767187606412582,1,NORMAL
2978,0.0,0.026308269225383322,0.19440143685232336,0.046772768138079665,0,NORMAL
2979,1.0,0.886360803992781,1.0,0.9659082411978344,1,CRITICAL
2980,0.0,0.0006843010642012494,0.17561039912189877,0.035327370143640124,0,NORMAL
2981,0.0,0.14773148922922993,0.22571508559099684,0.08946246388696835,0,NORMAL
2982,1.0,0.6917121520737701,1.0,0.9075136456221311,1,CRITICAL
2983,0.0,0.04176800745598339,0.19634516546128838,0.0517994353290527,0,NORMAL
2984,1.0,0.44083106170225067,0.4631705776862831,0.7248834340479319,1,HIGH
2985,1.0,0.6895542466166635,1.0,0.9068662739849991,1,CRITICAL
2986,1.0,0.8742362730914145,1.0,0.9622708819274244,1,CRITICAL
2987,1.0,0.6970669496807567,1.0,0.9091200849042269,1,CRITICAL
2988,0.0,0.038008669781757515,0.1546343548740042,0.0423294719093281,0,NORMAL
2989,0.06,0.17859429910375516,0.17720546586624875,0.1190193829043763,0,NORMAL
2990,0.0,0.22438732127844868,0.2892231618970943,0.12516082876295348,0,NORMAL
2991,0.0,0.007611416079163346,0.18858794334722997,0.040001013493195,0,NORMAL
2992,0.0,0.028972470223383586,0.1451200120801542,0.03771574348304592,0,NORMAL
2993,1.0,0.701829413745752,1.0,0.9105488241237256,1,CRITICAL
2994,0.0,0.00521796491848857,0.20846503253885038,0.04325839598331665,0,NORMAL
2995,0.0,0.017735088376087713,0.18188015151242307,0.04169655681531093,0,NORMAL
2996,0.0,0.008737337889044305,0.1849215917421808,0.03960551971514945,0,NORMAL
2997,0.0,0.023746261758185692,0.19718657411815085,0.04656119335108588,0,NORMAL
2998,0.51,0.6182278394173913,0.6779109326450501,0.5760505383542274,1,WATCH
2999,0.1,0.2343912889593251,0.1838647898248943,0.15709034465277638,1,NORMAL
3000,0.0,0.009249448233851007,0.1985783812813118,0.042490510726417664,0,NORMAL
3001,0.0,0.028012241450821266,0.20986700337944245,0.050377073111134874,0,NORMAL
3002,1.0,0.6068524198925789,0.843930295596602,0.8508417850870941,1,CRITICAL
3003,0.58,0.8961763731439746,1.0,0.7588529119431924,1,HIGH
3004,1.0,0.6807906190615904,1.0,0.9042371857184772,1,CRITICAL
3005,0.0,0.015138972113712734,0.2033800906500585,0.04521770976412552,0,NORMAL
3006,0.4,0.3283255989430865,0.41708710393361037,0.38191510046964805,1,WATCH
3007,0.0,0.02296290074837023,0.21777617331393156,0.050444104887297385,0,NORMAL
3008,0.89,0.89331060065187,1.0,0.9129931801955609,1,CRITICAL
3009,0.0,0.02920185265272054,0.1858701934585945,0.04593459448753506,0,NORMAL
3010,1.0,0.6928394006620296,1.0,0.907851820198609,1,CRITICAL
3011,0.45,0.753502430664909,1.0,0.6510507291994727,1,HIGH
3012,0.07,0.11246518225185098,0.19432259025725393,0.10760407272700608,1,NORMAL
3013,1.0,0.6411694070558422,1.0,0.8923508221167527,1,CRITICAL
3014,0.55,0.5784144981166449,0.6282727308668383,0.5741788956083612,1,WATCH
3015,0.92,0.8689564448279309,1.0,0.9206869334483792,1,CRITICAL
3016,0.03,0.22349294131722555,0.34408844589424353,0.15086557157401637,1,NORMAL
3017,0.59,0.789879655876033,1.0,0.7319638967628099,1,HIGH
3018,0.15,0.436472509008496,0.68262595803262,0.34246694430907276,0,WATCH
3019,0.19,0.09425558582227074,0.1404860569961852,0.15137388714591826,0,NORMAL
3020,0.0,0.0890225593708612,0.1990042878324654,0.06650762537775144,0,NORMAL
3021,0.25,0.3577745590107068,0.544508291348199,0.34123402597285185,0,WATCH
3022,0.1,0.2421758366786846,0.1852341213409853,0.15969957527180242,1,NORMAL
3023,1.0,0.6930352704889862,1.0,0.9079105811466959,1,CRITICAL
3024,0.09,0.2352069612808916,0.16910878107982624,0.1493838446002327,1,NORMAL
3025,0.0,0.0048837335016124455,0.15075291112782963,0.03161570227604966,0,NORMAL
3026,0.0,0.011057377847201719,0.20389288136439365,0.04409578962703924,0,NORMAL
3027,1.0,0.6930352704889862,1.0,0.9079105811466959,1,CRITICAL
3028,0.99,0.885649464407529,1.0,0.9606948393222587,1,CRITICAL
3029,0.07,0.08720539186842181,0.20907057906303164,0.10297573337313287,1,NORMAL
3030,0.0,0.015043823671099445,0.19269801464860595,0.04305275003105103,0,NORMAL
3031,0.0,0.0074899372905669745,0.17585146623920175,0.037417274435010445,0,NORMAL
3032,0.0,0.3490544481394722,0.2360926603523154,0.15193486651230476,0,NORMAL
3033,1.0,0.6930352704889862,1.0,0.9079105811466959,1,CRITICAL
3034,1.0,0.6392378013420768,1.0,0.8917713404026231,1,CRITICAL
3035,0.3,0.08546905029465508,0.19719864677604093,0.2150804444436047,0,NORMAL
3036,0.05,0.375449589375845,0.3270136427620298,0.20303760536515947,1,NORMAL
3037,0.49,0.7652778398869583,1.0,0.6745833519660875,1,HIGH
3038,0.16,0.29981657682362683,0.3175384696453818,0.2334526669761644,1,NORMAL
3039,1.0,0.9021494860388146,1.0,0.9706448458116443,1,CRITICAL
3040,0.36,0.6012808723369046,0.8571486932494291,0.5318140003509573,1,WATCH
3041,0.25,0.3944562726635769,0.28773592358424926,0.3008840665159229,1,WATCH
3042,1.0,0.8714021146618981,1.0,0.9614206343985694,1,CRITICAL
3043,0.0,0.10307598841323286,0.19399038950654193,0.06972087442527825,0,NORMAL
3044,0.15,0.435539002497945,0.3357571192007798,0.27281312458953944,1,NORMAL
3045,0.02,0.3855024222319271,0.3191114554544508,0.1894730177604683,0,NORMAL
3046,0.0,0.008057043283440821,0.19243496236854896,0.04090410545874204,0,NORMAL
3047,0.0,0.06802218445816706,0.22413709889442018,0.06523407511633415,0,NORMAL
3048,0.09,0.3675627894990522,0.6312952184517011,0.28152788054005584,1,NORMAL
3049,0.07,0.1469001475673369,0.2051715076207834,0.12010434579435776,1,NORMAL
3050,0.85,0.6507657247073951,1.0,0.8202297174122186,1,CRITICAL
3051,0.68,0.7195907514410994,1.0,0.7558772254323298,1,HIGH
3052,0.0,0.006108401120940361,0.1829866560249355,0.03842985154126921,0,NORMAL
3053,0.0,0.36949638741686086,0.37447891909901365,0.185744700044861,0,NORMAL
3054,0.0,0.10875755907064129,0.290793323273294,0.09078593237585118,0,NORMAL
3055,1.0,0.9087856111363748,1.0,0.9726356833409124,1,CRITICAL
3056,0.46,0.6122946794528169,0.6781731279030263,0.5493230294164503,1,WATCH
3057,0.97,0.8305812617174053,1.0,0.9341743785152217,1,CRITICAL
3058,0.0,0.1290895197803756,0.28960224862968337,0.09664730566004937,0,NORMAL
3059,0.07,0.07974582817638762,0.20694989784023268,0.10031372802096283,1,NORMAL
3060,0.0,0.005504341405036044,0.1891790109935877,0.03948710462022836,0,NORMAL
3061,0.57,0.5682122892407555,0.5130505831094057,0.5580738033941077,1,WATCH
3062,1.0,0.886360803992781,1.0,0.9659082411978344,1,CRITICAL
3063,0.0,0.059661315978599236,0.1808799749185093,0.05407438977728163,0,NORMAL
3064,0.0,0.008124271969733173,0.2119395544391263,0.04482519247874521,0,NORMAL
3065,0.0,0.005632792783457901,0.18859229799414332,0.039408297433866035,0,NORMAL
3066,0.0,0.00843396322065663,0.17481608534591148,0.03749340603537928,0,NORMAL
3067,1.0,0.417638594141603,0.3275561583890187,0.6908028099202845,1,HIGH
3068,0.2,0.3855149102939863,0.2475649756869047,0.26516746822557685,1,NORMAL
3069,1.0,0.8507093114528212,1.0,0.9552127934358463,1,CRITICAL
3070,1.0,0.5708936408586839,0.5630563769088582,0.7838793676393768,1,HIGH
3071,0.04,0.2760576708107603,0.2825813758139877,0.15933357640602563,0,NORMAL
3072,0.56,0.556334770779929,0.495436530618828,0.5459877373577443,1,WATCH
3073,0.36,0.7685786438255636,0.8049739850026874,0.5715683901482065,1,WATCH
3074,0.29666666666666663,0.5263227077677087,0.44026052096692136,0.3942822498570302,1,WATCH
3075,0.98,0.6960164656981981,1.0,0.8988049397094595,0,CRITICAL
3076,0.0,0.008828239497366247,0.20450044061850162,0.043548559972910204,0,NORMAL
3077,0.49,0.7858308413608721,1.0,0.6807492524082617,1,HIGH
3078,0.01,0.12347953412074901,0.19479012955372155,0.08100188614696902,1,NORMAL
3079,0.98,0.899958947357604,1.0,0.9599876842072812,1,CRITICAL
3080,0.0,0.054251662035254826,0.20569458507632854,0.05741441562584215,0,NORMAL
3081,0.98,0.42808508812275053,0.4008496450326971,0.6985954554433645,1,HIGH
3082,0.0,0.17400403513915422,0.2883482799036022,0.10987086652246669,0,NORMAL
3083,1.0,0.6974263921240206,1.0,0.9092279176372062,1,CRITICAL
3084,0.0,0.006335822388018254,0.16946123007934635,0.03579299273227475,0,NORMAL
3085,1.0,0.8642894246266098,1.0,0.9592868273879829,1,CRITICAL
3086,1.0,0.6263759464780355,1.0,0.8879127839434107,1,CRITICAL
3087,0.0,0.030256650368262694,0.24279489413828573,0.05763597393813595,0,NORMAL
3088,0.22,0.5638875782406506,0.691483644265547,0.4174630023253046,1,WATCH
3089,0.0,0.12824264073072217,0.304025729944197,0.09927793820805605,0,NORMAL
3090,0.06,0.1304114057890351,0.18242009589228822,0.10560744091516816,1,NORMAL
3091,0.0,0.006411959325216422,0.1645066618542201,0.03482492016840895,0,NORMAL
3092,0.04,0.592459443251963,0.5393558813117042,0.3056090092379297,1,WATCH
3093,0.2,0.5555932812643679,0.7376808986033754,0.41421416409998546,1,WATCH
3094,0.13,0.5097511419481501,0.6706008877123637,0.35204552012691775,1,WATCH
3095,1.0,0.8726140343934422,1.0,0.9617842103180327,1,CRITICAL
3096,1.0,0.6930352704889862,1.0,0.9079105811466959,1,CRITICAL
3097,0.09,0.18083362558585278,0.21581319061966667,0.14241272579968917,1,NORMAL
3098,0.0,0.14191965910589746,0.21424701205455937,0.08542530014268111,0,NORMAL
3099,0.0,0.01546933799261445,0.18530645125796788,0.04170209164937791,0,NORMAL
3100,1.0,0.8742362730914145,1.0,0.9622708819274244,1,CRITICAL
3101,0.0,0.008851579975034298,0.1967885530261104,0.04201318459773237,0,NORMAL
3102,0.05,0.42793843283252536,0.5020516019014453,0.25379185023004663,0,NORMAL
3103,1.0,0.841428408018296,1.0,0.9524285224054887,1,CRITICAL
3104,1.0,0.859767514047616,1.0,0.9579302542142847,1,CRITICAL
3105,0.0,0.02152978804438095,0.17751905189273776,0.041962746791861835,0,NORMAL
3106,1.0,0.44083106170225067,0.46647824644963093,0.7255449678006014,1,HIGH
3107,0.0,0.007529841972447749,0.21043519194324903,0.04434599098038413,0,NORMAL
3108,0.0,0.00521796491848857,0.20605970104325205,0.04277732968419698,0,NORMAL
3109,0.0,0.22525385406259638,0.2137164737952226,0.11031945097782343,0,NORMAL
3110,0.02,0.11119083705523983,0.19086919892563758,0.08153109090169947,1,NORMAL
3111,0.0,0.008225302411567357,0.21471045727776134,0.04540968217902248,0,NORMAL
3112,0.01,0.25734455254207866,0.28246966132547885,0.13869729802771938,1,NORMAL
3113,0.0,0.00736316592472945,0.21190856488634618,0.04459066275468807,0,NORMAL
3114,0.08,0.12084000506037847,0.179088954054926,0.11206979232909875,1,NORMAL
3115,0.06,0.346242193559725,0.2272408557780759,0.17932082922353265,1,NORMAL
3116,0.0,0.014767407096723105,0.20097822306530913,0.04462586674207876,0,NORMAL
3117,0.0,0.036656873512469046,0.22703785603314894,0.056404633260370506,0,NORMAL
3118,0.84,0.5121417701358185,0.839403668986151,0.7415232648379758,1,HIGH
3119,1.0,0.6392378013420768,1.0,0.8917713404026231,1,CRITICAL
3120,1.0,0.7130170381914809,1.0,0.9139051114574444,1,CRITICAL
3121,0.21,0.5758175845352307,0.9088675715973034,0.4595187896800299,1,WATCH
3122,1.0,0.41307499046020135,0.2988896957733368,0.6837004362927277,1,HIGH
3123,1.0,0.6477399660656872,1.0,0.8943219898197061,1,CRITICAL
3124,0.06,0.1509226200295835,0.20483256600776703,0.11624329921042846,1,NORMAL
3125,0.0,0.023230469415315643,0.20027820344110953,0.047024781512816596,0,NORMAL
3126,0.16,0.4622824507391508,0.8033010845134774,0.37934495212444075,0,WATCH
3127,0.0,0.0015733757871076413,0.17135088928802866,0.03474219059373803,0,NORMAL
3128,0.0,0.0177555318648658,0.21247663328066463,0.047821986215592666,0,NORMAL
3129,1.0,0.9014024903685981,1.0,0.9704207471105795,1,CRITICAL
3130,0.19,0.3286638845491959,0.2352758300285838,0.2406543313704755,1,NORMAL
3131,0.0,0.0071713520703640486,0.20080303554966933,0.04231201273104308,0,NORMAL
3132,0.52,0.6737175675087484,1.0,0.6621152702526245,1,HIGH
3133,0.69,0.6660550873510727,1.0,0.7448165262053217,1,HIGH
3134,0.0,0.12100000599288478,0.19934607697358395,0.07616921719258223,0,NORMAL
3135,0.0,0.02163665320729211,0.19422698481984413,0.04533639292615646,0,NORMAL
3136,0.1,0.43622323611938657,0.603504551116365,0.301567881059089,1,WATCH
3137,0.0,0.23271293925932968,0.2104040108360098,0.11189468394500086,1,NORMAL
3138,1.0,0.6766981975988006,1.0,0.9030094592796403,1,CRITICAL
3139,1.0,0.6873678454808118,1.0,0.9062103536442436,1,CRITICAL
3140,0.24,0.45753914222753095,0.3315457107183429,0.32357088481192786,1,WATCH
3141,1.0,0.9046953416191761,1.0,0.9714086024857529,1,CRITICAL
3142,1.0,0.8925420362407593,1.0,0.9677626108722277,1,CRITICAL
3143,1.0,0.8960566100772348,1.0,0.9688169830231703,1,CRITICAL
3144,0.96,0.33423964035895504,0.29263169205062195,0.6387982305178108,1,HIGH
3145,0.0,0.05004759203580742,0.1977710382613397,0.05456848526301017,0,NORMAL
3146,0.0,0.03083703430014284,0.19467926709660846,0.048186963709364546,0,NORMAL
3147,0.0,0.012150042261609827,0.19524855327997662,0.042694723334478275,0,NORMAL
3148,0.06,0.09145741543609957,0.20516319130765848,0.09846986289236156,1,NORMAL
3149,0.16,0.5558502137370877,0.6803726709493194,0.38282959831099017,1,WATCH
3150,1.0,0.6939359346396922,1.0,0.9081807803919077,1,CRITICAL
3151,0.06,0.35272864950418364,0.2240274251979287,0.18062407989084084,1,NORMAL
3152,0.0,0.026921993575704014,0.1817048860476662,0.044417575282244444,0,NORMAL
3153,0.0,0.03593975205056785,0.17421352238888688,0.04562463009294773,0,NORMAL
3154,1.0,0.8993570534977879,1.0,0.9698071160493364,1,CRITICAL
3155,0.98,0.7908360926360245,1.0,0.9272508277908074,1,CRITICAL
3156,1.0,0.6766981975988006,1.0,0.9030094592796403,1,CRITICAL
3157,1.0,0.8993570534977879,1.0,0.9698071160493364,1,CRITICAL
3158,0.16,0.23469630971123281,0.2080536393877458,0.192019620790919,1,NORMAL
3159,0.0,0.009298415404953044,0.18991271100438092,0.0407720668223621,0,NORMAL
3160,0.36,0.31251557707318567,0.3878658018636472,0.3513278334946851,1,WATCH
3161,1.0,0.8530822998322709,1.0,0.9559246899496812,1,CRITICAL
3162,0.0,0.035990420940041255,0.22499888959215023,0.05579690420044242,0,NORMAL
3163,0.0,0.012150042261609827,0.19435744533530147,0.04251650174554324,0,NORMAL
3164,0.0,0.24439610278404242,0.30849822492225104,0.13501847581966292,0,NORMAL
3165,1.0,0.6424207214124925,1.0,0.8927262164237477,1,CRITICAL
3166,1.0,0.6974263921240206,1.0,0.9092279176372062,1,CRITICAL
3167,0.89,0.9844155462465898,1.0,0.9403246638739768,1,CRITICAL
3168,0.0,0.0328219255249752,0.2172106936857486,0.05328871639464228,0,NORMAL
3169,0.0,0.0016709571330756675,0.1825938929429534,0.03702006572851338,0,NORMAL
3170,0.0,0.024275547901035723,0.14281798362295828,0.035846261094902375,0,NORMAL
3171,0.0,0.03867395346200952,0.22469645205347097,0.05654147644929705,0,NORMAL
3172,1.0,0.6815587581596242,1.0,0.9044676274478873,1,CRITICAL
3173,1.0,0.6710879146081714,1.0,0.9013263743824513,1,CRITICAL
3174,0.0,0.0031694560610829622,0.16412410474137903,0.0337756577666007,0,NORMAL
3175,0.0,0.05446853426929181,0.25562598230954453,0.06746575674269645,0,NORMAL
3176,0.52,0.81387648812952,1.0,0.7041629464388559,1,HIGH
